,发布时间,当前微博的Url,微博内容,收藏数,点赞数,评论数,详情页url,转发量,纬度,经度
613553,2020/3/21 15:06,https://weibo.com/2235509627/IzDrOrfpa?from=page_1005055481457157_profile&wvr=6&mod=weibotime,"
小时候脑海里总会冒出很多稀奇古怪的想法世界总有观察者在注视着自己觉得生活随时会反转幻想着一夜之间拥有超能力可以打败坏人救下心爱的姑娘但是长大后才发现其实只是自己在默默观察世界生活也只能慢慢靠自己改变超能力是没有了心爱的姑娘好像也不用你救等到了你小时候眼中的未来才发现????...展开全文c",收藏,2604,325,https://www.weibo.com/u/5481457157,70,30.69444,114.39182
10769,2020/2/27 20:42,https://weibo.com/3633462357/IwaOXDkYN?from=page_1005053633462357_profile&wvr=6&mod=weibotime,"
@小白测评L鬼灯笼084的微博视频????",收藏,赞,评论,https://www.weibo.com/u/3633462357,转发,30.583,114.4263
202079,2020/1/18 22:58,https://weibo.com/1882077810/Iq6Ce1851?from=page_1005051882077810_profile&wvr=6&mod=weibotime,"
又是沉迷于李现无法自拔的一天@李现ing",收藏,赞,评论,https://www.weibo.com/u/1882077810,转发,30.4437,114.18494
168588,2020/4/12 20:26,https://weibo.com/5829874323/ID0WttS4c?from=page_1005055829874323_profile&wvr=6&mod=weibotime,"
医院很懂我们的虚荣心啊2武汉·华中科技大学同济医院中法新城院区LXY小雨点点的微博视频????",收藏,赞,评论,https://www.weibo.com/u/5829874323,转发,30.583,114.2539
29351,2020/2/27 9:29,https://weibo.com/5364397977/Iw6pIcKaj?from=page_1005055364397977_profile&wvr=6&mod=weibotime,"
#你拍到过最美的晚霞#不是我拍的但是是最美的????",收藏,2,2,https://www.weibo.com/u/5364397977,转发,30.61086,114.49526
596182,2020/4/5 10:02,https://weibo.com/6381144199/IBSRO74q0?from=page_1005056381144199_profile&wvr=6&mod=weibotime,"
致敬英雄！",收藏,赞,评论,https://www.weibo.com/u/6381144199,转发,29.99794,113.94358
3000,2020/2/2 15:46,https://weibo.com/3663920890/Islc9dSCD?from=page_1005053212264310_profile&wvr=6&mod=weibotime,"
20200202??两周年嘻嘻????",收藏,25,12,https://www.weibo.com/u/3212264310,转发,31.0009,113.7367
545525,2020/4/5 21:58,https://weibo.com/5706730174/IBXyGBUeY?from=page_1005055706730174_profile&wvr=6&mod=weibotime,"
每次都是一蓝一红的拿筷子（第一次吃火鸡面）#冒个泡##宝宝的少女心#每一餐都好吃????",收藏,2,评论,https://www.weibo.com/u/5706730174,转发,30.66658,114.52974
630738,2020/2/6 11:10,https://weibo.com/6856811458/IsV68wpip?from=page_1005056856811458_profile&wvr=6&mod=weibotime,"
我永远相信爱情但这离我有多遥远2天门????",收藏,9,5,https://www.weibo.com/u/6856811458,转发,30.47156,114.66766
407442,2020/4/10 14:49,https://weibo.com/1613063200/ICFSL2ByB?from=page_1005051613063200_profile&wvr=6&mod=weibotime,"
这事本身不清楚，不予评论。说两个自己经历过的事。一个自媒体，一个算是官媒。都是采访。都是千叮万嘱成稿后先给我们看下再发，因为涉及到一些专业问题，记者理解有误，发出去会很麻烦。然后，都是在别人转发的时候才知道已经发了，错误内容自己看着都觉得丢人急什么呢",收藏,1,3,https://www.weibo.com/u/1613063200,转发,30.583,114.5987
562146,2020/4/25 18:48,https://weibo.com/2616246333/IEYRb0f2Q?from=page_1005052616246333_profile&wvr=6&mod=weibotime,"
#二哥微播报#疫情期间地铁提倡一排坐三人，可总有小伙伴们贪座，全然不顾是在疫情中，城市早日恢复往日繁华，需要我们都努力，防疫就在生活细节中！@武汉地铁运营@禁天都市报2武汉·友谊路站????",收藏,赞,评论,https://www.weibo.com/u/2616246333,转发,30.77802,114.18494
102323,2020/4/6 0:21,https://weibo.com/3102014513/IBYuDvv0L?from=page_1005053102014513_profile&wvr=6&mod=weibotime,"
回复@画鬼MenXi:感谢啊，同乐，愿我们都被时光温柔以待//@画鬼MenXi:以诚挚之心祝美女生日快乐，新的岁月，让惊喜不断。这一条条的，很像获奖感言啊",收藏,赞,评论,https://www.weibo.com/u/3102014513,转发,31.36308,114.18494
458047,2020/2/19 22:54,https://weibo.com/3985241768/IuYgx42qd?from=page_1005053985241768_profile&wvr=6&mod=weibotime,"
2020所期所盼，终得所愿！2大冶市????",收藏,赞,1,https://www.weibo.com/u/3985241768,5,30.10938,114.9435
335367,2020/4/15 5:28,https://weibo.com/3341895470/IDnlwp15B?from=page_1005053341895470_profile&wvr=6&mod=weibotime,"
??一覺睡醒發現天快亮了????",收藏,1,评论,https://www.weibo.com/u/3341895470,转发,31.2795,114.4263
796617,2020/4/22 7:36,https://weibo.com/1877874873/IEsbbEcCt?from=page_1005051877874873_profile&wvr=6&mod=weibotime,"
抽！//@中国联通:右边5台，今天抽！//@中国联通:#踏青赏春一站式护航#，@中国联通匠心网络随时陪伴你！福利升级：关注我并转发本条，4月22日抽5位粉丝各送一台小度智能音箱play青春版！",收藏,赞,评论,https://www.weibo.com/u/1877874873,转发,30.27654,113.9091
560963,2020/4/11 13:15,https://weibo.com/5991763126/ICOHkm1fZ?from=page_1005055991763126_profile&wvr=6&mod=weibotime,"
分享视频2武汉·九真山Lwennaer2016的微博视频????",收藏,1,评论,https://www.weibo.com/u/5991763126,转发,30.55514,114.5987
169511,2020/3/17 7:52,https://weibo.com/2708914331/IyYTSkizG?from=page_1005052708914331_profile&wvr=6&mod=weibotime,"
科学不听，回来想在飞机上受感染？还说寒心，说实话任何时候都欢迎无论在世界哪个角落的你，但是疫情是不是得科学防治？瞎跑回来感染无数人不被骂，就不寒心了？",收藏,赞,评论,https://www.weibo.com/u/2708914331,转发,30.80588,114.80558
71815,2020/4/8 20:56,https://weibo.com/6112153361/ICpqEva4R?from=page_1005056112153361_profile&wvr=6&mod=weibotime,"
武汉见@Artemis-王2汉川市????",收藏,赞,2,https://www.weibo.com/u/6112153361,转发,30.47156,113.7367
737055,2020/2/26 22:44,https://weibo.com/5070974620/Iw2bDnxpK?from=page_1005055070974620_profile&wvr=6&mod=weibotime,"
今日份开心：抢到了五斤草莓??????",收藏,3,评论,https://www.weibo.com/u/5070974620,转发,30.66658,114.70214
814007,2020/2/3 20:10,https://weibo.com/2606164514/IswlKC7VM?from=page_1005052606164514_profile&wvr=6&mod=weibotime,"
希望早日按下播放键，迎来春暖花开！#武汉加油#",收藏,1,评论,https://www.weibo.com/u/2606164514,转发,30.77802,115.08142
610128,2020/1/21 5:31,https://weibo.com/6495394410/Iqs2AkISU?from=page_1005056495394410_profile&wvr=6&mod=weibotime,"
什么时候你才能放下你的虚情假意真心对待我2武汉·万塆????",收藏,赞,评论,https://www.weibo.com/u/6495394410,转发,30.77802,114.35734
291917,2020/4/5 1:33,https://weibo.com/2935994675/IBPxgFhyA?from=page_1005052935994675_profile&wvr=6&mod=weibotime,"
//@阿花花酱:[白蜡烛]//@大神说://@关爱老实人://@吃不胖的小5:[蠟燭]//@月刊勇者KuMa君://@凉席-VieGie不想改名://@三三很暴躁://@只是个话唠沙雕罢了://@乔锦池池://@薪木://@辞渊薮://@樱樱樱樱樱樱桃呀://@颜五:",收藏,赞,评论,https://www.weibo.com/u/2935994675,转发,30.91732,113.97806
289200,2020/2/5 19:25,https://weibo.com/1989614001/IsOUuylFT?from=page_1005051989614001_profile&wvr=6&mod=weibotime,"
我的抑郁指数是【74】-结果建议我立即到心理专科去看大夫，认真听取大夫的忠告，过不久还会回到健康人的行列。O网页链接????",收藏,赞,评论,https://www.weibo.com/u/1989614001,转发,30.7223,114.2539
51450,2020/3/9 14:58,https://weibo.com/3026986615/IxOgI7fQw?from=page_1005053026986615_profile&wvr=6&mod=weibotime,"
仙桃有去天津的朋友吗？过两天解封后求顺风车带我一路北上（有偿）2仙桃????",收藏,1,13,https://www.weibo.com/u/3026986615,转发,30.19296,113.80566
796115,2020/1/27 16:56,https://weibo.com/1603267084/Irr5G3cM5?from=page_1005051603267084_profile&wvr=6&mod=weibotime,"
防控疫情，武夷山景区都关闭了，下雨、中雨下了几天，今天总算晴了。2南平·武夷学院L我的金牛牛2009的微博视频????",收藏,3,评论,https://www.weibo.com/u/1603267084,转发,30.36012,114.63318
582747,2020/3/11 21:38,https://weibo.com/5437749888/Iy9K0tZU8?from=page_1005055437749888_profile&wvr=6&mod=weibotime,"
晚餐就一个?????今天虐了肚子，明天这个臀桥安排8组！加油??2黄冈·蕲春县L晨晨29055的微博视频????",收藏,2,评论,https://www.weibo.com/u/5437749888,转发,31.25164,114.46078
752696,2020/2/5 22:20,https://weibo.com/2814065532/IsQ3L5BFa?from=page_1005052814065532_profile&wvr=6&mod=weibotime,"
老东西真是骚，连中????三分，手感留着打总决赛吧！",收藏,赞,评论,https://www.weibo.com/u/2814065532,转发,30.47156,115.08142
583856,2020/2/20 21:42,https://weibo.com/5605234348/Iv7dQiwL7?from=page_1005055605234348_profile&wvr=6&mod=weibotime,"
武汉，我来了????",收藏,10,1,https://www.weibo.com/u/5605234348,转发,30.52728,114.35734
104714,2020/3/19 20:59,https://weibo.com/2780238897/IzmU2df0B?from=page_1005052780238897_profile&wvr=6&mod=weibotime,"
算我没有记性，今天也是最后一次说了，以后在一不说了，我始终是个外人……你们爱咋地咋地2武汉????",收藏,赞,评论,https://www.weibo.com/u/2780238897,转发,31.30736,114.35734
438912,2020/4/23 10:46,https://weibo.com/5278318266/IECQumLQ6?from=page_1005055278318266_profile&wvr=6&mod=weibotime,"
微博每隔段时间都在用实际行动告诉我不要相信爱情不要相信男人2孝感????",收藏,赞,评论,https://www.weibo.com/u/5278318266,转发,30.97304,113.87462
123896,2020/1/14 18:03,https://weibo.com/3077553201/IpsYk0M4R?from=page_1005053077553201_profile&wvr=6&mod=weibotime,"
我tm美服还有钱，GG，只能看看了????",收藏,赞,评论,https://www.weibo.com/u/3077553201,转发,30.55514,114.39182
227479,2020/2/9 0:33,https://weibo.com/6123384601/ItjdfxFzi?from=page_1005056123384601_profile&wvr=6&mod=weibotime,"
我睡不着！怎么了？失眠了？是呀！对不起，我又胡思乱想了。…………，不是说好了，事情都已经发生了，就要好好的活在当下呀！嗯，嗯，嗯！有时候我真的是控制不住啊！事情都还没有了结完。好吧，能理解你，相信你能走好自己的路，别胡思乱想了，早点休息，当前身体健康最重要！嗯????...展开全文c",收藏,赞,2,https://www.weibo.com/u/6123384601,转发,30.583,114.2539
475328,2020/4/12 15:13,https://weibo.com/2836941022/ICYTC5IzV?from=page_1005052836941022_profile&wvr=6&mod=weibotime,"
完成?2武汉·武汉血液中心????",收藏,193,78,https://www.weibo.com/u/2836941022,1,30.3044,113.77118
800812,2020/4/7 13:05,https://weibo.com/3839708802/ICcV1uC5I?from=page_1005053839708802_profile&wvr=6&mod=weibotime,"
分享图片2大冶市????",收藏,赞,评论,https://www.weibo.com/u/3839708802,转发,30.0258,114.56422
8977,2020/1/15 23:43,https://weibo.com/1635945587/IpECY2Akv?from=page_1005052215850517_profile&wvr=6&mod=weibotime,"
落地武汉，真觉得自己像个苦行僧一样。还好，上课时是快乐的。2武汉·武昌理工学院????",收藏,857,128,https://www.weibo.com/u/2215850517,5,30.4437,114.87454
632184,2020/4/6 9:10,https://weibo.com/2442969357/IC1X4wNt8?from=page_1005052442969357_profile&wvr=6&mod=weibotime,"
#和孩子一起看#??神剧动画片「辛普森一家」，大量的剧情在后来现实中重现。甚至预测到#新冠肺炎#疫情中美国人的艰苦生活！其实，预测并不难，只要有基本的科学常识都能做到。最关键的是要顺着科学逻辑做大量的预测，但又不要限定明确时间。比如我们可以预测，牛市一定很快会来，新冠疫情终将过去。????...展开全文c",收藏,3,评论,https://www.weibo.com/u/2442969357,1,30.49942,114.18494
621442,2020/1/22 10:16,https://weibo.com/1874361623/IqDkMB0ma?from=page_1005056939905177_profile&wvr=6&mod=weibotime,"
我觉得，这些医生可以用不计报酬，无论生死，救死扶伤，但有关部门事后至少应该十倍薪水奖励，他不要，不是你不给的理由。如果没有钱，呼吁红十字，儿慈会出钱捐助。同济医生请愿参与治疗“不计报酬，无论生死！”愿平安！画面：武汉东西湖区人民医院。#长沙确诊首例新型肺炎病例#????...展开全文c",收藏,1045,58,https://www.weibo.com/u/6939905177,300,30.4437,114.87454
167046,2020/3/6 8:55,https://weibo.com/2606954050/IxjBAFlGp?from=page_1005051613711975_profile&wvr=6&mod=weibotime,"
打扮精致的我想出门！#又想骗我生女儿#????",收藏,716,58,https://www.weibo.com/u/1613711975,182,30.66658,114.28838
770723,2020/2/7 18:14,https://weibo.com/1806406450/It7iOiMBU?from=page_1005051806406450_profile&wvr=6&mod=weibotime,"
//@电影通缉令://@她说://@MovieHorizon:感叹号里是无尽的愤怒亦或者无尽的哀叹！//@何小沁:北京的雪啊，下了一整天。你说，那个人躺在感叹号里，在想些什么呢？//@第十电影://@韩饭桶://@大概是井越:也想在感叹号里躺一会儿",收藏,赞,评论,https://www.weibo.com/u/1806406450,转发,30.41584,114.2539
388026,2020/4/8 12:45,https://weibo.com/2172968077/ICmdEv9Hw?from=page_1005052172968077_profile&wvr=6&mod=weibotime,"
五个猛男，最帅是我#动物森友会#????",收藏,1,1,https://www.weibo.com/u/2172968077,转发,30.13724,114.46078
405807,2020/2/8 21:04,https://weibo.com/5125166738/IthQd8nTF?from=page_1005055125166738_profile&wvr=6&mod=weibotime,"
非常想回家，前几天下雨连把伞都没有，天气热还穿着羽绒服，走也要走回去。2武汉·沌口????",收藏,赞,评论,https://www.weibo.com/u/5125166738,转发,30.41584,113.97806
206749,2020/1/16 20:52,https://weibo.com/5650592498/IpMVYhXn7?from=page_1005055739281486_profile&wvr=6&mod=weibotime,"
#抽奖#【点击进入领取开奖资格】集开鸿运，点击封面图片进入，互换每日多余卡片，一起瓜分亿万红包，最高2020元！O点击进入领取奖品????",收藏,3898,3,https://www.weibo.com/u/5739281486,10,30.22082,114.97798
241159,2020/3/15 14:35,https://weibo.com/1815217712/IyIGfbGCM?from=page_1005051815217712_profile&wvr=6&mod=weibotime,"
为中华之崛起而读书，为中华之腾飞而工作，????社会就是由你我他这样一个个????人构成的，做好自己，这个社会就会更美好。????",收藏,赞,评论,https://www.weibo.com/u/1815217712,转发,30.77802,114.04702
667269,2020/3/3 12:54,https://weibo.com/5494663612/IwST7sRIV?from=page_1005055494663612_profile&wvr=6&mod=weibotime,"
北京今天的风特别大出来超市路上差点被风吹动了????",收藏,赞,评论,https://www.weibo.com/u/5494663612,转发,30.22082,113.84014
721717,2020/3/31 17:29,https://weibo.com/2360015764/IBaEPpnhm?from=page_1005052360015764_profile&wvr=6&mod=weibotime,"
数据和武汉夏天//@P00I沉迷中土:武汉夏天的宛如蒸笼//@貧乏自挂东南枝://@伊谢尔伦的风:武汉夏天湿度可达90%…………//@林水妖:我靠同样时间我也和闺蜜去泡澡了，，东北澡堂业务这一年算是完了",收藏,赞,评论,https://www.weibo.com/u/2360015764,转发,30.8616,114.35734
551627,2020/2/22 22:30,https://weibo.com/5715588984/IvqnZhDtx?from=page_1005055715588984_profile&wvr=6&mod=weibotime,"
这在农村一天天的小日子。2荆州·向荣村????",收藏,8,11,https://www.weibo.com/u/5715588984,转发,29.99794,113.77118
671298,2020/1/15 22:52,https://weibo.com/3011621005/IpEi08MZL?from=page_1005053181233813_profile&wvr=6&mod=weibotime,"
以前一放假就想回京山???现在是能拖一天就是一天????",收藏,1,3,https://www.weibo.com/u/3181233813,转发,29.99794,114.80558
480610,2020/2/26 4:08,https://weibo.com/1633717943/IvUSU1hf4?from=page_1005051633717943_profile&wvr=6&mod=weibotime,"
#武汉日记##武汉封城##武汉封城#今天是封城的第35天，忙完后现在我终于能躺下休息，来写个流水账记录一下吧。昨晚晚饭后开始整理冷冻室的家禽肉类，让心里有个底，看来，这可以吃一段日子了，但我就是不太舍得吃，没有安全感，不知道还有多少天要考虑吃喝的问题…图片的食品99%都是婆婆买给我们的，鸡????...展开全文c",收藏,41,18,https://www.weibo.com/u/1633717943,3,30.61086,114.01254
532749,2020/4/23 12:12,https://weibo.com/5706964702/IEDpD11xs?from=page_1005055706964702_profile&wvr=6&mod=weibotime,"
绝对是自然心机届的扛把子首选?更为百搭的法式焦糖肉桂色の长岛冰茶显白必备?男朋友心中心动第一位?无论是素颜或者淡妆都超级好驾驭!!!????",收藏,赞,评论,https://www.weibo.com/u/5706964702,转发,30.63872,114.56422
